id_cooperado,idade,renda_mensal,segmento,tempo_cooperativa_meses
3702,29,20295.48,Agro,29
3703,27,5328.51,Agro,18
3704,25,7155.69,PF,93
3705,41,4468.16,PJ,6
3706,45,5297.48,PF,53
3707,58,1310.5,PF,82
3708,53,2138.52,Agro,32
3709,54,11741.58,PF,42
3710,38,5811.36,Agro,47
3711,25,3573.12,PF,31
3712,72,7251.31,PJ,62
3713,26,7366.44,Agro,56
3714,64,24166.33,PF,118
3715,32,5599.61,Agro,11
3716,65,2100.63,PF,26
3717,63,4480.29,Agro,92
3718,57,7990.85,PF,27
3719,35,10900.1,Agro,83
3720,59,1350.15,PF,57
3721,37,6020.74,PF,109
3722,23,2397.53,PF,27
3723,29,3123.45,PF,59
3724,19,9668.92,PJ,62
3725,24,8928.46,PF,20
3726,33,2856.86,Agro,3
3727,20,4331.75,PF,16
3728,62,3200.73,PJ,103
3729,20,49680.23,PF,44
3730,44,6140.65,PF,93
3731,67,2510.95,Agro,79
3732,60,14153.73,PF,30
3733,57,14559.06,PF,40
3734,55,20605.98,PJ,119
3735,50,26118.39,PJ,113
3736,45,8657.42,Agro,65
3737,18,3714.94,PF,29
3738,72,4179.33,PF,117
3739,25,3890.68,PF,30
3740,54,3558.15,PJ,104
3741,49,13252.61,PF,110
3742,65,4917.6,PF,32
3743,60,10690.79,PF,10
3744,54,8444.02,PF,91
3745,21,2040.76,PF,51
3746,47,1244.21,PF,8
3747,23,1827.44,PF,51
3748,63,3493.41,PF,36
3749,71,5472.34,PJ,106
3750,36,2925.91,PF,55
3751,49,8625.27,PF,35
3752,26,3222.3,PF,36
3753,29,6036.42,PF,112
3754,28,5399.52,PF,56
3755,63,19683.71,Agro,36
3756,72,2252.53,PF,89
3757,33,28759.84,PF,84
3758,18,3054.95,PF,61
3759,62,1682.36,PJ,62
3760,72,4131.8,PF,116
3761,70,65651.21,Agro,109
3762,38,10058.41,PJ,117
3763,47,7961.49,PF,81
3764,30,9284.94,PF,87
3765,51,2655.33,PF,25
3766,21,6379.44,PF,112
3767,45,4924.62,PF,64
3768,55,20894.75,PF,60
3769,48,4505.48,PF,57
3770,72,3631.42,PF,113
3771,44,1935.58,PF,95
3772,22,5497.3,Agro,70
3773,42,6212.77,Agro,99
3774,20,1879.44,PF,52
3775,50,7062.33,PF,56
3776,21,5922.68,PJ,63
3777,42,11056.31,PF,68
3778,37,12963.52,PF,104
3779,51,5299.8,PF,20
3780,43,2145.03,Agro,105
3781,22,2528.81,PJ,54
3782,52,20124.68,PF,1
3783,45,5610.48,Agro,109
3784,46,19869.14,PF,90
3785,26,7323.79,PJ,98
3786,69,8982.1,PJ,119
3787,55,10414.76,Agro,10
3788,67,1847.32,PJ,23
3789,23,6282.73,PF,51
3790,36,1826.95,Agro,113
3791,61,3913.04,PJ,24
3792,74,8202.02,PJ,13
3793,28,2164.04,PF,29
3794,19,7688.41,PF,58
3795,64,1482.23,PF,110
3796,61,12266.85,PF,91
3797,61,2888.38,PJ,95
3798,26,2160.96,PF,43
3799,38,1558.87,PJ,10
3800,41,3091.83,PJ,31
3801,51,1068.39,Agro,103
3802,39,3169.35,PJ,74
3803,20,11844.15,PF,88
3804,29,4226.08,PF,97
3805,45,1915.98,PF,14
3806,47,5890.0,Agro,99
3807,43,5487.99,PF,109
3808,65,23512.51,PJ,34
3809,38,9251.83,PF,17
3810,45,6275.94,PF,21
3811,73,10138.07,PJ,96
3812,43,4413.82,PF,67
3813,50,4627.03,PF,58
3814,38,18530.11,PF,79
3815,52,1328.14,PF,8
3816,69,10661.09,PF,96
3817,51,4497.9,PF,38
3818,58,3892.51,PF,26
3819,68,3157.97,PF,64
3820,64,5557.7,PF,30
3821,35,4746.56,PF,9
3822,28,3527.12,PF,32
3823,74,2801.4,PF,11
3824,40,1070.34,PF,86
3825,65,2754.41,Agro,34
3826,39,3262.22,Agro,105
3827,34,5546.85,PF,18
3828,22,23634.64,PF,19
3829,61,3002.6,PF,54
3830,28,2166.82,Agro,82
3831,47,2774.99,PF,37
3832,32,5556.23,PF,82
3833,44,7870.75,PF,12
3834,52,8801.49,PF,4
3835,50,9529.68,PF,111
3836,37,10672.06,PJ,43
3837,33,3931.96,Agro,27
3838,51,25400.2,PF,51
3839,19,3700.36,PJ,5
3840,52,5364.04,PF,6
3841,57,13858.61,PF,77
3842,73,7732.13,PF,87
3843,45,818.38,PF,106
3844,64,4936.98,PJ,56
3845,56,9794.46,PJ,89
3846,23,1677.77,PF,110
3847,26,8960.26,PJ,68
3848,37,6715.16,Agro,116
3849,18,12671.83,Agro,119
3850,25,2825.54,PF,96
3851,72,10902.14,Agro,44
3852,40,5584.14,Agro,15
3853,20,20187.93,PF,90
3854,21,45653.7,PF,42
3855,42,16825.73,PF,11
3856,64,7218.59,PF,73
3857,55,31470.42,PF,11
3858,32,7964.76,PF,66
3859,38,2377.12,PJ,109
3860,52,4762.75,PF,27
3861,74,9039.31,PF,118
3862,70,9516.32,PJ,58
3863,70,1997.77,PF,90
3864,63,2049.14,Agro,72
3865,69,3740.42,Agro,21
3866,31,7537.42,Agro,21
3867,53,8350.28,PF,72
3868,29,5502.97,Agro,1
3869,34,2521.12,PF,102
3870,56,19723.27,Agro,58
3871,26,2084.64,PJ,13
3872,52,13931.01,PF,73
3873,30,8875.58,PJ,92
3874,32,13687.88,PJ,6
3875,35,3444.22,Agro,111
3876,68,4384.7,PF,87
3877,50,5136.02,Agro,112
3878,23,3357.26,PJ,100
3879,44,5885.26,PF,58
3880,40,17383.41,Agro,17
3881,44,1741.55,Agro,73
3882,51,2905.12,PF,12
3883,73,2663.52,PJ,86
3884,63,4557.21,PF,115
3885,55,4409.78,PJ,52
3886,31,9116.6,PF,76
3887,53,5049.17,Agro,118
3888,70,6262.32,PJ,70
3889,25,6759.87,Agro,108
3890,52,5980.88,PJ,73
3891,36,8626.99,PF,52
3892,47,4456.6,Agro,37
3893,31,18344.68,PF,117
3894,37,37545.01,PJ,3
3895,66,8647.15,PJ,98
3896,42,5898.14,Agro,8
3897,57,8100.38,Agro,10
3898,41,2036.88,PF,47
3899,31,5676.47,PF,41
3900,43,2737.88,PF,64
3901,55,7390.73,Agro,42
3902,40,2748.78,PJ,43
3903,39,3730.05,PF,9
3904,65,1099.29,PJ,14
3905,74,1922.54,PF,101
3906,36,6528.28,PF,91
3907,63,2452.65,PJ,105
3908,68,11510.55,PF,96
3909,20,2291.33,PJ,4
3910,59,7062.85,PJ,2
3911,36,2671.78,PF,115
3912,26,6690.04,PF,97
3913,45,1439.67,Agro,85
3914,37,3420.2,Agro,1
3915,62,2497.46,PF,108
3916,24,9962.53,Agro,75
3917,31,7113.93,PF,65
3918,26,1833.42,PF,46
3919,72,4177.45,PF,59
3920,74,2649.55,PF,75
3921,36,10511.3,Agro,7
3922,64,13591.76,Agro,66
3923,69,1551.04,PF,15
3924,31,9522.02,PF,72
3925,73,2543.67,PF,118
3926,55,4014.49,PF,116
3927,70,5043.24,PF,47
3928,53,21021.16,PF,90
3929,57,2201.56,PF,40
3930,34,9583.52,PJ,42
3931,47,1925.22,PJ,51
3932,26,1821.7,PF,35
3933,50,5027.97,PF,116
3934,73,5000.95,Agro,110
3935,69,509.86,PF,105
3936,42,12427.62,PJ,41
3937,31,887.77,PF,85
3938,28,4373.2,PJ,57
3939,70,14215.56,PF,38
3940,52,28777.44,PJ,72
3941,58,3675.93,PF,107
3942,31,1561.87,Agro,96
3943,47,13800.2,PF,8
3944,58,9819.5,PF,108
3945,21,3323.61,Agro,74
3946,21,3003.13,PF,63
3947,45,2768.57,PF,87
3948,25,3730.62,PF,4
3949,19,6328.73,PF,48
3950,58,3125.0,Agro,52
3951,63,3457.62,PJ,38
3952,39,8209.3,PF,94
3953,58,1501.27,PF,105
3954,73,3638.23,PF,87
3955,72,1285.94,PF,5
3956,33,5360.06,PJ,85
3957,46,1041.56,PF,70
3958,66,10016.69,PF,113
3959,65,1716.92,PJ,81
3960,47,1190.27,Agro,89
3961,29,3674.27,PF,24
3962,52,19319.8,PJ,86
3963,28,8681.54,PF,77
3964,63,1055.9,PF,17
3965,67,1678.24,PF,78
3966,38,3581.44,PJ,98
3967,38,29456.87,PJ,90
3968,22,2318.87,PF,83
3969,65,2333.89,Agro,26
3970,37,16679.63,PF,3
3971,54,5744.08,PF,2
3972,20,11411.76,PF,92
3973,61,2747.15,Agro,2
3974,50,4530.97,PF,22
3975,70,14079.93,PJ,71
3976,26,4377.04,PF,4
3977,26,12069.57,PF,113
3978,21,6699.67,Agro,38
3979,52,2139.43,PF,103
3980,34,4851.03,Agro,84
3981,51,10776.33,Agro,70
3982,41,8396.19,PJ,73
3983,49,4759.02,PJ,52
3984,18,1082.07,Agro,31
3985,25,1168.19,Agro,26
3986,62,1384.86,PF,36
3987,40,3267.06,PF,26
3988,64,3634.79,PF,28
3989,57,1509.71,PF,5
3990,29,11136.8,PF,115
3991,71,1788.24,PF,74
3992,29,1641.81,PF,18
3993,63,5274.23,PF,15
3994,64,10712.05,PF,57
3995,32,25435.06,PJ,97
3996,58,7832.49,PJ,5
3997,36,17393.71,Agro,37
3998,43,1863.77,PF,104
3999,69,27661.35,PF,86
4000,46,1108.55,Agro,86
4001,39,3284.36,PF,22
4002,57,7696.51,PF,52
4003,38,1360.8,PF,15
4004,68,2341.06,PF,17
4005,55,2061.65,PF,51
4006,37,3834.61,PJ,45
4007,74,15325.39,PF,63
4008,46,4981.37,PF,28
4009,68,3393.27,Agro,59
4010,21,489.09,Agro,86
4011,72,7139.54,PF,21
4012,24,9246.61,Agro,42
4013,45,1261.41,Agro,81
4014,45,4658.38,Agro,69
4015,21,5735.36,PF,82
4016,39,10632.61,PF,17
4017,29,2752.28,PF,68
4018,62,2439.9,PF,118
4019,20,3411.14,Agro,7
4020,39,13732.9,PF,89
4021,61,11328.49,PF,101
4022,19,4831.56,PF,40
4023,41,11112.45,PJ,40
4024,51,738.81,PJ,43
4025,44,9258.74,Agro,73
4026,72,2008.19,PJ,83
4027,58,20203.67,Agro,51
4028,18,2097.72,PJ,73
4029,25,2484.41,PF,23
4030,40,7707.42,PF,95
4031,55,8326.21,Agro,32
4032,23,3438.99,Agro,116
4033,39,6615.19,PF,31
4034,42,7304.92,PJ,17
4035,35,6731.09,PF,112
4036,34,3555.87,PF,103
4037,29,7362.6,PF,58
4038,23,15140.01,PF,86
4039,43,1843.85,Agro,35
4040,44,2509.78,Agro,30
4041,25,5023.11,PF,64
4042,36,2111.22,PF,53
4043,59,1161.28,Agro,51
4044,18,11784.0,Agro,104
4045,74,826.31,Agro,37
4046,46,3562.06,PJ,90
4047,62,9019.6,Agro,6
4048,66,6083.65,PF,34
4049,52,3605.45,PF,56
4050,57,2042.74,PF,96
4051,31,6471.05,Agro,25
4052,52,2228.95,PF,115
4053,65,6079.92,Agro,13
4054,62,5501.27,PF,63
4055,37,5545.97,Agro,102
4056,73,2944.65,PF,102
4057,66,25034.43,PF,66
4058,30,6545.71,PF,5
4059,55,3932.51,PF,75
4060,66,6071.84,PF,11
4061,63,2645.01,PJ,88
4062,66,3608.17,PF,78
4063,25,33307.44,PF,109
4064,60,2660.04,PF,94
4065,37,4618.3,PF,104
4066,50,3412.21,PF,111
4067,43,2139.43,PF,44
4068,56,6883.4,Agro,99
4069,38,5060.28,Agro,85
4070,70,10186.53,Agro,119
4071,66,9399.98,Agro,69
4072,59,10102.78,PF,102
4073,60,2357.69,PJ,2
4074,71,8207.21,PF,40
4075,58,8368.39,PJ,37
4076,26,2171.45,PJ,118
4077,41,3808.94,PJ,49
4078,54,1533.2,PJ,98
4079,66,8397.57,PF,75
4080,58,8366.73,Agro,36
4081,34,15433.41,PF,75
4082,41,4092.7,PF,73
4083,38,7052.77,PJ,70
4084,68,10831.22,PJ,34
4085,56,2688.9,PF,58
4086,72,2380.89,PF,111
4087,58,2756.43,Agro,37
4088,56,3716.6,Agro,96
4089,30,2449.3,PF,60
4090,28,2853.03,PF,12
4091,63,9944.07,PF,109
4092,36,4550.18,PF,32
4093,28,6281.47,PJ,81
4094,30,3163.48,PF,4
4095,63,3001.62,PJ,106
4096,62,6176.11,Agro,33
4097,18,5436.28,PJ,43
4098,57,9158.06,PF,112
4099,61,13922.68,Agro,107
4100,36,2826.71,Agro,9
4101,29,9788.34,PJ,98
4102,25,2071.76,Agro,103
4103,25,25823.05,PF,51
4104,70,2620.07,PF,94
4105,62,8539.9,PF,114
4106,29,2059.48,PJ,20
4107,65,4351.72,PF,39
4108,50,16925.67,PF,23
4109,62,2555.07,PJ,41
4110,43,28662.61,PF,44
4111,56,4894.07,PJ,35
4112,45,10727.55,PF,23
4113,22,6784.23,PF,118
4114,25,7084.27,PF,58
4115,42,1570.44,PF,48
4116,44,3366.8,Agro,103
4117,63,12794.63,PF,87
4118,40,3731.42,Agro,58
4119,47,5492.1,PF,101
4120,62,1425.19,PF,57
4121,64,3196.91,Agro,87
4122,40,12069.43,PF,39
4123,66,1761.46,PJ,28
4124,64,8722.52,PF,64
4125,37,5665.91,PF,62
4126,35,4069.34,PJ,83
4127,35,3928.69,PJ,113
4128,19,3318.2,PF,112
4129,21,3563.23,Agro,62
4130,47,10340.18,Agro,94
4131,50,3478.53,PF,85
4132,53,20870.09,PF,88
4133,35,6245.56,PF,85
4134,54,3099.48,PF,26
4135,36,10707.43,Agro,51
4136,64,8095.93,PF,50
4137,45,1308.53,PF,115
4138,57,2148.28,PF,36
4139,37,4481.28,PF,26
4140,66,1384.53,PF,33
4141,50,26171.44,PF,100
4142,29,9488.02,PF,68
4143,68,4862.63,PF,73
4144,32,3736.24,Agro,8
4145,58,3042.0,PF,66
4146,56,1021.24,Agro,93
4147,19,1228.69,Agro,23
4148,46,22491.59,PF,70
4149,58,17307.23,PF,55
4150,27,3100.68,PF,43
4151,19,10161.89,PF,100
4152,68,7369.73,PF,110
4153,28,8098.47,PJ,21
4154,30,1571.61,Agro,22
4155,27,1156.85,PF,9
4156,31,12658.39,PJ,34
4157,35,1008.84,PJ,59
4158,68,4365.31,Agro,26
4159,71,3662.27,PF,1
4160,26,3401.19,Agro,100
4161,74,6320.54,PF,108
4162,56,2858.14,PF,5
4163,45,6745.21,PF,41
4164,20,5502.32,PF,63
4165,37,26343.74,PF,22
4166,23,1622.42,PF,68
4167,44,5031.21,PJ,48
4168,70,6940.13,PF,66
4169,19,4003.31,Agro,16
4170,46,1686.38,PF,80
4171,55,13435.86,PF,53
4172,20,6435.26,PF,86
4173,33,1783.77,PJ,107
4174,47,6980.91,PJ,65
4175,57,19172.9,PF,79
4176,19,4774.04,PF,64
4177,34,4906.08,PF,88
4178,58,17229.94,PF,68
4179,29,2261.29,Agro,63
4180,52,19575.65,PF,62
4181,60,10703.53,Agro,82
4182,18,2346.37,PF,81
4183,72,2879.54,PF,71
4184,62,3229.72,PJ,114
4185,32,1133.59,PF,45
4186,43,6053.41,PF,52
4187,54,2432.91,Agro,116
4188,38,6230.68,PF,74
4189,66,1749.78,PF,65
4190,48,10284.68,PF,2
4191,42,8867.08,PJ,49
4192,40,2794.19,PF,22
4193,41,6553.27,PF,96
4194,74,5251.85,PF,29
4195,55,16088.17,PJ,35
4196,45,2151.71,PJ,81
4197,38,4351.0,PF,76
4198,71,2943.79,PF,24
4199,60,5094.18,PF,94
4200,35,7529.76,Agro,108
4201,53,2917.71,PF,30
4202,52,3672.82,PF,84
4203,62,10644.86,Agro,42
4204,72,14557.47,Agro,71
4205,26,7294.04,PF,106
4206,70,4401.19,PJ,50
4207,55,4078.65,PF,118
4208,47,7619.77,PF,102
4209,61,5897.09,PF,71
4210,51,1313.98,PF,60
4211,49,7769.09,PF,113
4212,20,2468.94,PF,30
4213,20,1582.01,Agro,12
4214,45,1293.78,PF,49
4215,61,4134.48,PF,95
4216,32,2179.35,PF,82
4217,58,764.26,PJ,46
4218,40,3689.46,Agro,43
4219,57,3319.41,PF,2
4220,28,4359.35,PF,117
4221,65,2971.68,PJ,97
4222,49,21236.23,PF,75
4223,74,7434.38,PF,98
4224,71,3295.49,PJ,80
4225,53,4670.86,PF,54
4226,50,15240.54,PF,35
4227,41,10564.96,PF,52
4228,56,1608.46,PJ,33
4229,51,2254.24,Agro,85
4230,73,2629.43,PF,84
4231,45,3457.29,PF,72
4232,54,3052.33,PF,51
4233,24,5050.32,PF,26
4234,21,8853.58,PF,97
4235,54,10118.58,Agro,62
4236,73,3784.1,PF,61
4237,18,1329.08,PF,26
4238,18,2138.1,PJ,37
4239,64,3242.76,PF,30
4240,37,1815.24,PJ,95
4241,36,12242.73,PF,97
4242,46,1912.88,Agro,11
4243,27,8051.8,PF,53
4244,35,1279.85,Agro,41
4245,45,8314.54,PJ,5
4246,52,4396.59,PJ,66
4247,60,16482.01,PF,13
4248,64,1987.73,PF,63
4249,48,3129.75,PF,82
4250,44,3654.28,PF,90
4251,28,4350.3,PF,25
4252,66,3726.46,PF,44
4253,66,3784.45,PF,14
4254,55,3735.18,Agro,69
4255,22,937.35,PJ,59
4256,25,10879.85,PF,56
4257,51,48480.13,PF,106
4258,65,6239.26,PJ,52
4259,69,1981.08,PF,66
4260,73,2148.16,Agro,68
4261,29,8026.78,PF,12
4262,55,6690.04,PF,75
4263,18,3914.99,PF,68
4264,48,8979.72,PJ,43
4265,21,942.84,PJ,73
4266,66,8984.44,PF,74
4267,62,5944.42,PF,91
4268,67,2215.52,Agro,6
4269,22,1561.4,Agro,15
4270,47,5415.72,PF,42
4271,73,15150.53,PF,31
4272,41,4095.01,PF,86
4273,20,2484.56,PF,53
4274,28,5727.48,PF,6
4275,62,21093.02,Agro,33
4276,21,6939.88,PF,29
4277,43,7566.77,Agro,21
4278,44,13072.14,Agro,54
4279,63,7172.76,PF,56
4280,71,2631.28,PF,116
4281,60,1217.25,PJ,94
4282,44,2351.19,Agro,21
4283,59,2030.87,Agro,100
4284,68,8328.57,PF,55
4285,67,9308.46,PF,58
4286,23,5655.92,Agro,64
4287,32,1781.21,Agro,86
4288,70,20522.51,PJ,46
4289,47,3522.87,PF,84
4290,59,7964.78,PF,22
4291,54,5112.58,PF,116
4292,54,5807.65,PF,60
4293,59,7743.02,PF,104
4294,54,2816.31,PF,11
4295,52,13965.17,PJ,47
4296,40,1389.08,Agro,31
4297,23,2141.27,PJ,115
4298,21,13820.99,Agro,104
4299,35,7879.37,PF,77
4300,26,37508.13,Agro,18
4301,66,5190.99,Agro,22
4302,46,19155.47,PJ,56
4303,30,1112.11,PF,17
4304,64,1586.35,Agro,38
4305,69,10060.99,PJ,25
4306,34,1221.34,PJ,32
4307,62,4196.92,PF,15
4308,49,12503.54,PJ,13
4309,65,7338.85,PF,58
4310,39,4958.59,PJ,90
4311,21,3431.37,PF,50
4312,22,5777.81,PJ,11
4313,54,7799.37,PF,13
4314,58,2896.58,PF,97
4315,66,6616.94,PF,50
4316,30,11646.31,PF,101
4317,51,4113.45,PF,38
4318,62,5190.05,Agro,1
4319,39,7237.44,PJ,39
4320,70,7639.35,PF,27
4321,40,9924.51,PF,36
4322,68,2183.1,PF,32
4323,20,3219.12,PJ,41
4324,59,3315.94,PF,15
4325,51,2384.8,PF,31
4326,49,1165.92,PJ,6
4327,62,363.73,PF,89
4328,68,12789.27,PF,113
4329,66,1417.83,PF,52
4330,38,17209.34,PJ,82
4331,63,8879.74,PF,22
4332,61,3552.65,PF,31
4333,38,8047.67,PJ,100
4334,61,6905.73,PF,73
4335,28,2035.67,PF,46
4336,56,4856.23,PJ,67
4337,21,2244.26,Agro,97
4338,68,8294.12,PF,91
4339,18,2773.38,PF,43
4340,45,4549.15,PJ,1
4341,41,4394.73,Agro,44
4342,52,5416.81,PF,57
4343,30,18583.77,PJ,9
4344,64,4053.08,Agro,5
4345,51,13021.3,Agro,79
4346,28,7215.58,PJ,114
4347,53,15286.45,PF,9
4348,68,3749.03,PJ,45
4349,34,8577.6,Agro,92
4350,52,4687.18,PF,77
4351,35,449.66,PF,24
4352,57,2055.19,PF,109
4353,39,7831.44,PF,74
4354,74,7428.0,PF,42
4355,41,1744.14,PJ,22
4356,36,5862.28,PF,103
4357,54,7351.12,PF,60
4358,56,4780.34,Agro,86
4359,38,8804.82,PF,37
4360,25,7895.47,PF,116
4361,45,4778.52,PF,39
4362,22,3266.06,PF,84
4363,34,11316.68,Agro,74
4364,54,7119.05,Agro,74
4365,53,1627.59,PF,90
4366,71,5864.77,PF,89
4367,36,1957.02,PJ,53
4368,44,2271.84,PF,28
4369,70,2917.47,Agro,77
4370,51,5094.41,PF,15
4371,28,6631.51,Agro,60
4372,71,3543.42,PF,60
4373,62,3669.66,PJ,6
4374,64,3285.93,PF,52
4375,29,11361.79,PF,12
4376,71,501.52,PF,19
4377,38,3839.35,PF,96
4378,71,16915.54,PJ,75
4379,28,7433.74,Agro,102
4380,56,13541.01,PF,97
4381,45,965.46,PF,2
4382,22,1819.29,PF,55
4383,34,7414.84,PF,15
4384,73,16992.11,PJ,64
4385,37,1972.41,Agro,100
4386,58,3603.97,PF,69
4387,63,6776.2,PF,15
4388,29,1537.64,PF,43
4389,23,7460.32,PF,74
4390,34,577.93,Agro,17
4391,68,7286.59,Agro,98
4392,36,2217.05,Agro,116
4393,43,3435.52,PJ,24
4394,65,8279.25,PF,74
4395,61,7029.01,PF,116
4396,61,4883.49,PF,30
4397,69,10670.44,PF,67
4398,49,1261.25,PF,51
4399,23,5787.94,PJ,60
4400,72,2611.98,PF,101
4401,53,10243.77,PF,3
4402,55,8515.59,Agro,104
4403,28,8766.37,PF,5
4404,50,18330.2,PF,28
4405,41,12101.42,PJ,108
4406,40,4333.21,PF,78
4407,32,4909.79,PF,103
4408,44,7948.6,PF,11
4409,28,5480.43,PF,72
4410,74,8639.83,Agro,101
4411,68,825.3,PJ,72
4412,67,22128.97,PF,76
4413,34,5160.68,PJ,15
4414,68,1342.15,PJ,83
4415,70,2366.02,PF,48
4416,31,894.74,PF,46
4417,44,2054.55,Agro,28
4418,35,4386.12,PJ,7
4419,45,16510.83,PF,104
4420,68,6826.31,PF,71
4421,64,5921.16,PF,94
4422,64,1982.11,PF,82
4423,21,2541.25,PF,88
4424,24,2703.92,PF,6
4425,62,2793.63,PF,58
4426,52,3709.94,PJ,115
4427,65,3941.01,PF,68
4428,26,3747.1,PF,55
4429,25,2872.51,PJ,67
4430,69,5475.52,Agro,49
4431,62,3821.77,PJ,118
4432,34,1371.34,PF,51
4433,34,5051.83,PF,59
4434,66,4476.46,PF,111
4435,50,1388.94,PF,6
4436,49,3062.41,PJ,90
4437,25,7924.05,Agro,108
4438,36,1979.98,PF,51
4439,55,1819.39,PF,38
4440,20,3789.89,PF,11
4441,22,8089.69,PF,52
4442,30,20915.84,PF,93
4443,64,8326.08,PF,20
4444,63,11706.06,Agro,10
4445,48,6485.72,PF,26
4446,72,2840.99,Agro,48
4447,33,8278.1,PF,91
4448,67,4589.44,Agro,114
4449,49,6645.05,PF,14
4450,39,2305.78,PF,100
4451,46,7137.78,PF,59
4452,39,4463.08,PF,12
4453,60,5913.58,PF,116
4454,20,4591.41,PF,23
4455,71,3937.25,PF,85
4456,27,7242.72,PJ,72
4457,59,3551.51,PJ,39
4458,38,1378.91,Agro,9
4459,33,1097.54,Agro,88
4460,29,5696.08,PJ,95
4461,19,3436.56,PF,25
4462,58,1232.4,PF,17
4463,41,5352.01,PF,42
4464,52,4559.19,PF,29
4465,73,3295.49,PF,60
4466,47,5987.61,PJ,67
4467,74,14073.87,PF,85
4468,47,13734.59,Agro,57
4469,64,5513.81,Agro,72
4470,52,4592.74,PF,14
4471,36,5575.78,PF,39
4472,67,6293.08,PF,16
4473,25,3965.4,Agro,18
4474,43,5651.26,PJ,95
4475,66,1395.62,Agro,75
4476,57,5245.25,Agro,102
4477,24,7197.23,PF,20
4478,47,3321.35,PF,117
4479,24,4553.37,PF,46
4480,20,2019.88,PJ,117
4481,18,1807.59,PJ,45
4482,53,5817.65,PF,4
4483,42,2741.74,PF,84
4484,54,1186.23,PF,95
4485,18,2019.44,PF,20
4486,32,2268.55,Agro,11
4487,54,9133.14,PJ,114
4488,30,5671.97,Agro,65
4489,57,2447.25,Agro,108
4490,25,3071.09,PF,18
4491,22,14040.03,PF,39
4492,26,10392.94,Agro,44
4493,18,2009.32,Agro,97
4494,53,12466.75,PF,118
4495,52,4607.76,PF,100
4496,19,9317.87,PF,18
4497,57,4312.85,PF,47
4498,40,12691.19,PF,31
4499,26,1943.61,PJ,99
4500,51,4006.37,PF,39
4501,63,13006.02,Agro,38
4502,31,724.81,PF,79
4503,21,4736.96,PF,47
4504,47,3587.33,Agro,70
4505,48,8499.21,PF,8
4506,55,11567.22,Agro,104
4507,28,8815.15,Agro,86
4508,52,5959.85,PF,65
4509,25,5076.88,PF,13
4510,20,3736.23,PJ,55
4511,31,5813.73,PF,88
4512,30,15799.35,PF,85
4513,62,2529.03,PF,109
4514,49,3562.92,PF,43
4515,51,4626.67,Agro,4
4516,62,10946.18,PJ,71
4517,36,5876.06,PJ,60
4518,55,10794.43,Agro,12
4519,33,11240.61,Agro,59
4520,19,7892.19,Agro,77
4521,57,2098.14,PF,54
4522,34,18562.06,PF,44
4523,72,15212.98,PJ,16
4524,51,5171.06,PF,6
4525,59,1627.15,PF,14
4526,33,1410.36,PF,115
4527,55,6023.67,PF,112
4528,19,2803.43,PF,58
4529,19,1244.2,PF,31
4530,43,1389.23,PF,100
4531,30,3374.54,PF,101
4532,73,5744.19,PF,41
4533,64,15132.05,PF,35
4534,48,7240.0,PF,118
4535,51,3622.34,PF,10
4536,56,6660.57,PF,81
4537,20,6200.93,PF,115
4538,25,8880.7,PF,106
4539,40,4760.21,PF,30
4540,31,11259.4,Agro,44
4541,73,9504.89,PF,55
4542,72,5250.93,PF,71
4543,44,4467.66,PJ,18
4544,71,10257.85,PF,83
4545,46,2777.26,PF,79
4546,56,1472.49,PF,103
4547,70,1465.81,Agro,108
4548,56,2599.05,PF,86
4549,18,8330.86,PF,39
4550,34,3504.35,PF,42
4551,58,5788.41,PF,54
4552,47,3306.89,PF,30
4553,70,3327.96,PJ,20
4554,30,2163.82,PF,96
4555,38,4566.41,PF,42
4556,36,4272.14,PJ,89
4557,70,6837.19,PJ,87
4558,36,6186.71,Agro,5
4559,74,4197.66,Agro,50
4560,42,1473.11,Agro,41
4561,39,11573.39,PF,94
4562,48,4591.51,PJ,112
4563,34,5238.1,PF,39
4564,72,17683.66,PF,57
4565,40,10163.7,PJ,91
4566,49,7024.5,PF,57
4567,27,4905.71,PF,106
4568,27,4869.19,PJ,37
4569,53,5955.63,PJ,7
4570,25,6805.77,PJ,5
4571,71,19324.35,PF,79
4572,69,35547.06,PF,51
4573,37,6199.41,Agro,106
4574,49,877.77,PF,8
4575,67,2295.27,PJ,56
4576,31,20935.42,PF,73
4577,67,8733.51,PF,11
4578,45,6910.78,PF,22
4579,63,4300.69,Agro,98
4580,69,1898.43,PF,99
4581,70,18811.65,Agro,77
4582,41,2543.84,PF,11
4583,32,8808.3,Agro,60
4584,39,1736.17,PJ,96
4585,47,4136.98,PF,106
4586,21,10876.56,PF,15
4587,30,4024.86,Agro,38
4588,40,3660.08,PJ,1
4589,25,4956.77,PF,46
4590,35,1687.83,PF,114
4591,29,1451.98,PF,88
4592,72,8702.71,PF,43
4593,48,3506.0,Agro,104
4594,31,8648.9,PF,22
4595,51,12022.64,PF,3
4596,35,12821.95,PJ,14
4597,73,1343.71,PF,2
4598,51,2812.24,PF,61
4599,28,7555.78,Agro,32
4600,58,7649.54,PF,112
4601,29,29719.24,Agro,38
4602,66,2377.75,Agro,97
4603,32,12513.14,PF,46
4604,74,6619.8,PF,42
4605,48,1323.2,PF,6
4606,66,3170.83,PF,41
4607,46,6063.38,Agro,103
4608,43,1257.03,PF,25
4609,35,935.31,PF,98
