id_cooperado,produto,tipo_interacao,data
182,Giro Caixa,PESQUISOU,2025-09-03
182,Maquininha,PESQUISOU,2025-08-21
183,Seguro Empresarial,PESQUISOU,2025-10-17
183,Giro Caixa,PESQUISOU,2025-07-04
183,Maquininha,CONTRATOU,2026-03-11
183,Antecipacao de Recebiveis,CONTRATOU,2026-01-29
184,Maquininha,CONTRATOU,2025-12-06
184,Maquininha,PESQUISOU,2025-04-22
184,Antecipacao de Recebiveis,CONTRATOU,2026-01-14
184,Seguro Empresarial,CONTRATOU,2025-08-05
184,Seguro Empresarial,CONTRATOU,2025-08-29
185,Consorcio Carro,CONTRATOU,2025-05-22
185,Cartao Black,PESQUISOU,2025-04-29
185,Previdencia,PESQUISOU,2025-12-29
186,Seguro Empresarial,CONTRATOU,2025-09-29
186,Giro Caixa,PESQUISOU,2025-11-15
187,Seguro Safra,CONTRATOU,2025-06-04
188,Emprestimo Pessoal,PESQUISOU,2025-04-21
188,Seguro de Vida,PESQUISOU,2025-06-16
188,Emprestimo Pessoal,CONTRATOU,2025-11-09
188,Previdencia,PESQUISOU,2025-10-17
189,Previdencia,CONTRATOU,2025-08-06
189,Cartao Black,PESQUISOU,2025-12-16
190,Seguro Empresarial,CONTRATOU,2025-11-17
190,Maquininha,PESQUISOU,2025-10-15
190,Seguro Empresarial,PESQUISOU,2025-07-12
191,Consorcio Carro,CONTRATOU,2025-08-13
192,Seguro de Vida,CONTRATOU,2025-07-10
192,Consorcio Carro,CONTRATOU,2025-11-18
192,Previdencia,CONTRATOU,2026-04-06
192,Emprestimo Pessoal,CONTRATOU,2025-12-20
192,Previdencia,PESQUISOU,2025-05-06
193,Consorcio Trator,PESQUISOU,2025-07-08
194,Seguro de Vida,CONTRATOU,2025-07-02
195,Seguro de Vida,CONTRATOU,2026-01-18
196,Consorcio Trator,PESQUISOU,2025-11-28
197,Emprestimo Pessoal,CONTRATOU,2025-11-04
197,Previdencia,CONTRATOU,2025-05-22
198,Previdencia,PESQUISOU,2025-07-09
198,Cartao Black,CONTRATOU,2025-09-05
198,Previdencia,PESQUISOU,2025-11-21
199,Emprestimo Pessoal,CONTRATOU,2026-04-04
199,Seguro de Vida,CONTRATOU,2025-08-27
199,Consorcio Carro,PESQUISOU,2025-08-20
199,Emprestimo Pessoal,CONTRATOU,2026-04-02
199,Cartao Black,CONTRATOU,2026-04-13
200,Previdencia,PESQUISOU,2025-09-02
200,Cartao Black,PESQUISOU,2025-10-01
201,Emprestimo Pessoal,PESQUISOU,2025-12-23
201,Consorcio Carro,CONTRATOU,2025-08-14
201,Emprestimo Pessoal,PESQUISOU,2026-01-18
201,Previdencia,CONTRATOU,2025-07-26
202,Consorcio Carro,CONTRATOU,2025-12-23
202,Emprestimo Pessoal,CONTRATOU,2026-04-11
202,Cartao Black,PESQUISOU,2025-08-25
202,Previdencia,CONTRATOU,2025-08-03
203,Custeio Agricola,CONTRATOU,2025-11-11
203,Consorcio Trator,CONTRATOU,2025-09-20
203,Seguro Safra,CONTRATOU,2026-01-02
203,CPR,CONTRATOU,2026-01-25
204,Consorcio Carro,CONTRATOU,2025-08-09
205,Consorcio Carro,CONTRATOU,2025-08-16
205,Seguro de Vida,CONTRATOU,2026-03-07
206,Consorcio Carro,CONTRATOU,2025-09-04
206,Cartao Black,CONTRATOU,2025-11-13
206,Emprestimo Pessoal,CONTRATOU,2025-12-28
206,Consorcio Carro,CONTRATOU,2025-04-17
206,Emprestimo Pessoal,CONTRATOU,2026-03-30
207,Seguro de Vida,CONTRATOU,2025-09-25
207,Seguro de Vida,PESQUISOU,2025-07-08
207,Seguro de Vida,CONTRATOU,2025-12-25
208,Seguro de Vida,CONTRATOU,2026-03-25
208,Consorcio Carro,CONTRATOU,2025-12-15
209,Giro Caixa,PESQUISOU,2025-10-27
209,Maquininha,CONTRATOU,2025-06-22
209,Giro Caixa,CONTRATOU,2025-07-19
209,Giro Caixa,CONTRATOU,2026-01-30
210,Cartao Black,CONTRATOU,2026-01-11
210,Cartao Black,PESQUISOU,2025-08-08
210,Cartao Black,PESQUISOU,2025-10-15
211,Seguro de Vida,CONTRATOU,2025-11-11
211,Consorcio Carro,PESQUISOU,2025-05-01
211,Cartao Black,PESQUISOU,2026-02-19
212,Custeio Agricola,PESQUISOU,2025-05-04
212,Seguro Safra,CONTRATOU,2025-07-22
212,Consorcio Trator,PESQUISOU,2025-06-03
213,Seguro Empresarial,CONTRATOU,2025-06-22
213,Maquininha,CONTRATOU,2025-04-17
213,Giro Caixa,PESQUISOU,2026-03-24
213,Antecipacao de Recebiveis,CONTRATOU,2026-01-02
214,Cartao Black,CONTRATOU,2025-12-26
214,Emprestimo Pessoal,CONTRATOU,2026-02-09
214,Cartao Black,PESQUISOU,2025-11-08
214,Cartao Black,CONTRATOU,2025-10-07
215,Seguro de Vida,CONTRATOU,2026-01-26
215,Emprestimo Pessoal,PESQUISOU,2025-09-15
216,Previdencia,CONTRATOU,2026-03-16
216,Seguro de Vida,PESQUISOU,2026-02-19
216,Consorcio Carro,PESQUISOU,2025-10-17
216,Cartao Black,CONTRATOU,2026-01-12
216,Previdencia,CONTRATOU,2025-08-11
217,Seguro de Vida,CONTRATOU,2025-10-01
217,Previdencia,PESQUISOU,2025-11-03
218,Seguro de Vida,PESQUISOU,2026-01-20
218,Seguro de Vida,PESQUISOU,2025-09-14
219,Seguro de Vida,PESQUISOU,2025-10-04
219,Cartao Black,PESQUISOU,2025-11-23
219,Cartao Black,CONTRATOU,2025-10-02
220,Previdencia,CONTRATOU,2026-01-07
221,Seguro de Vida,CONTRATOU,2025-11-01
221,Previdencia,PESQUISOU,2025-10-24
221,Seguro de Vida,CONTRATOU,2026-01-10
221,Cartao Black,CONTRATOU,2025-12-02
222,Consorcio Carro,PESQUISOU,2025-05-27
222,Cartao Black,PESQUISOU,2025-04-27
222,Cartao Black,CONTRATOU,2026-04-02
222,Seguro de Vida,CONTRATOU,2025-11-01
223,Emprestimo Pessoal,CONTRATOU,2026-02-18
223,Previdencia,PESQUISOU,2025-12-04
223,Cartao Black,CONTRATOU,2025-06-30
223,Consorcio Carro,CONTRATOU,2025-04-23
223,Consorcio Carro,CONTRATOU,2025-10-18
224,Consorcio Carro,CONTRATOU,2025-06-12
225,Antecipacao de Recebiveis,CONTRATOU,2025-12-27
225,Maquininha,CONTRATOU,2025-07-13
226,Seguro de Vida,CONTRATOU,2025-10-29
226,Seguro de Vida,PESQUISOU,2026-01-18
226,Previdencia,CONTRATOU,2025-07-04
226,Previdencia,PESQUISOU,2026-01-07
226,Emprestimo Pessoal,CONTRATOU,2026-02-26
227,Consorcio Carro,CONTRATOU,2025-07-06
227,Consorcio Carro,CONTRATOU,2025-07-27
228,Consorcio Carro,CONTRATOU,2025-06-07
229,Previdencia,PESQUISOU,2025-07-15
229,Emprestimo Pessoal,PESQUISOU,2026-03-23
229,Emprestimo Pessoal,CONTRATOU,2025-07-08
229,Consorcio Carro,CONTRATOU,2025-08-05
229,Cartao Black,CONTRATOU,2025-07-15
230,Antecipacao de Recebiveis,CONTRATOU,2026-01-26
230,Antecipacao de Recebiveis,PESQUISOU,2025-12-26
231,Cartao Black,CONTRATOU,2025-05-22
232,Seguro Safra,PESQUISOU,2025-04-16
233,Maquininha,CONTRATOU,2026-01-03
233,Giro Caixa,PESQUISOU,2026-01-20
233,Antecipacao de Recebiveis,CONTRATOU,2025-10-24
234,Consorcio Carro,CONTRATOU,2026-03-30
234,Consorcio Carro,CONTRATOU,2025-11-19
234,Seguro de Vida,CONTRATOU,2026-02-05
234,Consorcio Carro,CONTRATOU,2025-08-10
234,Previdencia,CONTRATOU,2025-06-10
235,Seguro Empresarial,PESQUISOU,2025-10-20
236,Consorcio Carro,CONTRATOU,2025-04-16
236,Consorcio Carro,CONTRATOU,2025-05-09
236,Previdencia,PESQUISOU,2025-10-23
237,Giro Caixa,CONTRATOU,2026-02-06
237,Maquininha,CONTRATOU,2026-01-28
237,Maquininha,CONTRATOU,2025-10-01
237,Seguro Empresarial,CONTRATOU,2025-06-11
237,Seguro Empresarial,CONTRATOU,2026-03-10
238,Custeio Agricola,PESQUISOU,2025-05-21
238,Custeio Agricola,CONTRATOU,2025-10-23
238,Seguro Safra,CONTRATOU,2025-09-02
238,Consorcio Trator,PESQUISOU,2025-06-09
239,Seguro de Vida,CONTRATOU,2026-04-14
239,Emprestimo Pessoal,PESQUISOU,2025-07-12
239,Cartao Black,CONTRATOU,2026-03-07
240,Maquininha,CONTRATOU,2025-11-07
240,Maquininha,CONTRATOU,2025-04-27
240,Seguro Empresarial,CONTRATOU,2026-01-01
240,Maquininha,CONTRATOU,2026-03-17
240,Giro Caixa,PESQUISOU,2026-02-23
241,Cartao Black,PESQUISOU,2025-06-05
241,Cartao Black,PESQUISOU,2026-01-04
241,Seguro de Vida,CONTRATOU,2025-06-28
241,Emprestimo Pessoal,PESQUISOU,2025-09-06
242,Seguro Safra,CONTRATOU,2026-01-29
242,Custeio Agricola,CONTRATOU,2026-02-24
242,CPR,CONTRATOU,2025-09-17
242,CPR,CONTRATOU,2025-08-25
243,Seguro de Vida,CONTRATOU,2025-12-15
243,Previdencia,CONTRATOU,2025-05-23
243,Previdencia,CONTRATOU,2025-04-22
244,Maquininha,CONTRATOU,2026-03-18
244,Giro Caixa,CONTRATOU,2025-04-16
244,Antecipacao de Recebiveis,PESQUISOU,2025-11-11
245,CPR,CONTRATOU,2026-02-17
245,Seguro Safra,PESQUISOU,2025-11-01
245,Consorcio Trator,CONTRATOU,2026-02-26
246,Seguro Empresarial,PESQUISOU,2025-11-15
246,Antecipacao de Recebiveis,CONTRATOU,2025-08-02
246,Maquininha,CONTRATOU,2025-07-29
246,Maquininha,CONTRATOU,2025-11-04
247,Seguro de Vida,PESQUISOU,2025-05-01
247,Cartao Black,CONTRATOU,2026-02-03
247,Emprestimo Pessoal,PESQUISOU,2026-04-13
247,Emprestimo Pessoal,CONTRATOU,2025-12-01
248,Consorcio Carro,CONTRATOU,2025-06-08
248,Previdencia,CONTRATOU,2025-10-10
249,Giro Caixa,CONTRATOU,2025-05-26
249,Maquininha,PESQUISOU,2025-07-10
249,Giro Caixa,CONTRATOU,2025-07-11
250,Previdencia,CONTRATOU,2025-11-06
250,Previdencia,PESQUISOU,2025-05-04
250,Seguro de Vida,CONTRATOU,2026-03-13
250,Seguro de Vida,CONTRATOU,2026-01-10
250,Emprestimo Pessoal,PESQUISOU,2025-06-25
251,Seguro Safra,PESQUISOU,2025-05-30
251,CPR,CONTRATOU,2025-06-29
251,Seguro Safra,CONTRATOU,2026-02-08
251,Consorcio Trator,CONTRATOU,2026-02-04
251,CPR,CONTRATOU,2025-08-12
252,Consorcio Carro,CONTRATOU,2025-07-17
252,Seguro de Vida,CONTRATOU,2026-03-11
252,Seguro de Vida,CONTRATOU,2025-12-26
253,Cartao Black,PESQUISOU,2025-09-25
253,Emprestimo Pessoal,CONTRATOU,2025-07-27
254,Consorcio Carro,CONTRATOU,2026-02-08
254,Consorcio Carro,PESQUISOU,2026-02-07
254,Consorcio Carro,CONTRATOU,2026-03-11
254,Emprestimo Pessoal,PESQUISOU,2025-11-16
254,Seguro de Vida,CONTRATOU,2025-08-04
255,Previdencia,CONTRATOU,2025-06-06
256,Seguro de Vida,PESQUISOU,2026-04-08
256,Consorcio Carro,CONTRATOU,2025-09-28
256,Cartao Black,CONTRATOU,2025-11-19
256,Previdencia,CONTRATOU,2025-11-16
256,Consorcio Carro,CONTRATOU,2025-09-08
257,Emprestimo Pessoal,CONTRATOU,2026-02-08
257,Cartao Black,CONTRATOU,2025-07-07
258,Seguro de Vida,CONTRATOU,2025-08-11
258,Seguro de Vida,CONTRATOU,2026-02-24
258,Cartao Black,PESQUISOU,2025-06-10
258,Previdencia,CONTRATOU,2025-12-12
258,Previdencia,PESQUISOU,2025-09-02
259,Seguro Safra,CONTRATOU,2025-05-18
259,Custeio Agricola,CONTRATOU,2026-03-17
259,CPR,CONTRATOU,2025-04-23
259,Seguro Safra,CONTRATOU,2025-07-04
260,Consorcio Trator,PESQUISOU,2025-11-23
261,Maquininha,CONTRATOU,2026-01-21
261,Giro Caixa,CONTRATOU,2025-12-19
261,Seguro Empresarial,CONTRATOU,2025-04-25
261,Seguro Empresarial,CONTRATOU,2025-11-21
262,Custeio Agricola,PESQUISOU,2025-07-22
262,Consorcio Trator,PESQUISOU,2026-03-07
262,Seguro Safra,CONTRATOU,2026-03-01
263,Previdencia,PESQUISOU,2025-12-31
264,Seguro de Vida,PESQUISOU,2025-10-26
264,Previdencia,PESQUISOU,2025-04-25
264,Previdencia,CONTRATOU,2026-03-06
264,Emprestimo Pessoal,PESQUISOU,2025-10-24
264,Consorcio Carro,CONTRATOU,2025-07-07
265,Seguro de Vida,CONTRATOU,2025-10-02
265,Previdencia,PESQUISOU,2026-04-02
265,Seguro de Vida,CONTRATOU,2025-09-22
266,Seguro Empresarial,CONTRATOU,2025-11-01
267,Emprestimo Pessoal,PESQUISOU,2025-05-30
267,Emprestimo Pessoal,CONTRATOU,2025-11-01
267,Seguro de Vida,PESQUISOU,2025-07-08
267,Previdencia,PESQUISOU,2026-01-27
268,Seguro Safra,CONTRATOU,2025-12-23
269,Cartao Black,CONTRATOU,2025-06-16
269,Seguro de Vida,PESQUISOU,2025-08-19
269,Emprestimo Pessoal,PESQUISOU,2025-12-25
269,Seguro de Vida,CONTRATOU,2025-11-27
270,Seguro de Vida,CONTRATOU,2025-08-14
270,Seguro de Vida,CONTRATOU,2025-10-15
270,Emprestimo Pessoal,CONTRATOU,2025-12-14
270,Cartao Black,CONTRATOU,2025-04-24
270,Consorcio Carro,CONTRATOU,2025-06-26
271,Seguro de Vida,CONTRATOU,2025-08-01
271,Emprestimo Pessoal,PESQUISOU,2025-07-05
271,Consorcio Carro,CONTRATOU,2025-10-21
272,Cartao Black,CONTRATOU,2025-12-07
272,Consorcio Carro,CONTRATOU,2025-08-14
272,Consorcio Carro,PESQUISOU,2025-08-20
272,Previdencia,CONTRATOU,2026-01-13
273,Giro Caixa,CONTRATOU,2026-01-24
273,Maquininha,CONTRATOU,2026-03-22
273,Seguro Empresarial,CONTRATOU,2026-01-06
274,Seguro Empresarial,PESQUISOU,2025-11-18
274,Giro Caixa,CONTRATOU,2025-12-06
274,Antecipacao de Recebiveis,PESQUISOU,2025-06-03
274,Maquininha,PESQUISOU,2026-01-09
274,Maquininha,PESQUISOU,2026-03-13
275,Previdencia,PESQUISOU,2025-08-28
275,Previdencia,CONTRATOU,2025-08-09
275,Seguro de Vida,CONTRATOU,2026-03-06
275,Seguro de Vida,PESQUISOU,2025-11-26
275,Seguro de Vida,CONTRATOU,2025-04-29
276,Consorcio Carro,CONTRATOU,2025-09-09
276,Seguro de Vida,CONTRATOU,2025-11-21
276,Consorcio Carro,CONTRATOU,2025-08-16
277,Cartao Black,PESQUISOU,2025-10-16
277,Seguro de Vida,PESQUISOU,2026-01-02
277,Previdencia,CONTRATOU,2026-02-17
277,Emprestimo Pessoal,CONTRATOU,2025-06-04
278,Maquininha,PESQUISOU,2025-06-19
279,Maquininha,CONTRATOU,2025-11-23
280,Previdencia,CONTRATOU,2026-03-01
280,Previdencia,CONTRATOU,2025-07-20
280,Previdencia,CONTRATOU,2026-02-04
281,Emprestimo Pessoal,CONTRATOU,2025-08-11
281,Emprestimo Pessoal,CONTRATOU,2025-07-12
281,Consorcio Carro,CONTRATOU,2026-03-23
281,Consorcio Carro,PESQUISOU,2026-02-24
282,Previdencia,CONTRATOU,2026-03-26
282,Cartao Black,PESQUISOU,2026-01-13
283,Custeio Agricola,CONTRATOU,2026-02-21
283,Consorcio Trator,CONTRATOU,2025-05-09
283,CPR,CONTRATOU,2026-04-11
283,CPR,CONTRATOU,2025-06-29
283,Consorcio Trator,CONTRATOU,2025-05-12
284,Seguro Safra,CONTRATOU,2025-09-19
284,Custeio Agricola,PESQUISOU,2025-07-26
284,Consorcio Trator,CONTRATOU,2026-03-08
285,Previdencia,CONTRATOU,2026-02-22
285,Seguro de Vida,CONTRATOU,2025-09-16
285,Consorcio Carro,PESQUISOU,2026-03-01
286,Previdencia,CONTRATOU,2025-07-30
286,Cartao Black,CONTRATOU,2025-07-04
286,Consorcio Carro,CONTRATOU,2026-03-01
287,Seguro Safra,PESQUISOU,2025-07-01
287,Seguro Safra,CONTRATOU,2025-07-10
287,Custeio Agricola,CONTRATOU,2026-02-05
287,Consorcio Trator,PESQUISOU,2025-07-19
288,Seguro de Vida,CONTRATOU,2025-04-29
288,Consorcio Carro,CONTRATOU,2026-01-05
288,Cartao Black,PESQUISOU,2025-12-17
288,Cartao Black,PESQUISOU,2025-10-06
289,Previdencia,CONTRATOU,2026-01-12
289,Consorcio Carro,CONTRATOU,2025-08-30
289,Emprestimo Pessoal,CONTRATOU,2026-03-29
289,Previdencia,PESQUISOU,2026-03-03
290,Cartao Black,PESQUISOU,2025-09-24
290,Seguro de Vida,PESQUISOU,2025-12-27
290,Emprestimo Pessoal,CONTRATOU,2025-07-05
290,Emprestimo Pessoal,CONTRATOU,2026-01-11
291,Cartao Black,PESQUISOU,2025-12-18
292,CPR,CONTRATOU,2025-06-30
292,CPR,CONTRATOU,2026-03-27
292,Consorcio Trator,CONTRATOU,2025-12-30
292,Custeio Agricola,CONTRATOU,2025-05-27
293,Seguro de Vida,PESQUISOU,2025-10-04
294,Emprestimo Pessoal,PESQUISOU,2025-05-18
294,Seguro de Vida,PESQUISOU,2025-08-10
294,Consorcio Carro,PESQUISOU,2025-06-08
295,Seguro de Vida,CONTRATOU,2025-04-16
296,Seguro Safra,CONTRATOU,2025-12-23
297,Previdencia,CONTRATOU,2026-02-04
297,Cartao Black,CONTRATOU,2026-03-07
297,Emprestimo Pessoal,CONTRATOU,2026-04-05
297,Seguro de Vida,CONTRATOU,2025-06-17
297,Emprestimo Pessoal,CONTRATOU,2025-10-04
298,Consorcio Trator,CONTRATOU,2025-06-01
299,Seguro de Vida,PESQUISOU,2025-12-29
299,Previdencia,PESQUISOU,2025-11-25
300,Emprestimo Pessoal,CONTRATOU,2025-09-15
300,Previdencia,CONTRATOU,2026-01-14
300,Consorcio Carro,PESQUISOU,2026-01-09
301,Seguro Safra,CONTRATOU,2025-08-27
301,Consorcio Trator,CONTRATOU,2026-01-17
301,Consorcio Trator,CONTRATOU,2025-12-10
301,Consorcio Trator,PESQUISOU,2025-09-13
301,Custeio Agricola,CONTRATOU,2026-03-05
302,Consorcio Carro,CONTRATOU,2026-01-10
302,Seguro de Vida,PESQUISOU,2026-03-28
302,Previdencia,CONTRATOU,2025-11-04
303,Seguro Safra,CONTRATOU,2026-03-10
304,Consorcio Carro,CONTRATOU,2026-02-22
304,Consorcio Carro,CONTRATOU,2026-01-13
304,Emprestimo Pessoal,CONTRATOU,2025-04-23
305,Consorcio Carro,PESQUISOU,2025-09-20
305,Consorcio Carro,CONTRATOU,2025-09-28
305,Consorcio Carro,CONTRATOU,2025-07-02
305,Consorcio Carro,PESQUISOU,2025-09-10
306,Consorcio Carro,CONTRATOU,2025-06-28
306,Previdencia,CONTRATOU,2025-10-03
306,Consorcio Carro,CONTRATOU,2025-07-29
306,Previdencia,CONTRATOU,2025-12-24
306,Consorcio Carro,CONTRATOU,2026-02-25
307,Emprestimo Pessoal,CONTRATOU,2025-12-21
308,Giro Caixa,CONTRATOU,2025-12-25
308,Maquininha,CONTRATOU,2025-07-04
308,Maquininha,PESQUISOU,2025-06-10
309,Cartao Black,CONTRATOU,2025-05-03
309,Emprestimo Pessoal,PESQUISOU,2025-05-08
309,Consorcio Carro,CONTRATOU,2025-08-19
309,Cartao Black,CONTRATOU,2025-10-21
309,Cartao Black,CONTRATOU,2025-08-09
310,Seguro de Vida,PESQUISOU,2025-04-19
310,Previdencia,PESQUISOU,2026-01-18
310,Seguro de Vida,PESQUISOU,2026-01-31
310,Previdencia,PESQUISOU,2025-06-25
311,Previdencia,CONTRATOU,2025-05-16
311,Emprestimo Pessoal,CONTRATOU,2026-01-15
312,Seguro Empresarial,PESQUISOU,2025-06-23
312,Giro Caixa,CONTRATOU,2026-02-28
312,Seguro Empresarial,CONTRATOU,2025-10-27
312,Maquininha,PESQUISOU,2025-10-19
312,Giro Caixa,CONTRATOU,2026-04-12
313,Cartao Black,CONTRATOU,2025-05-29
313,Previdencia,PESQUISOU,2026-02-10
314,Cartao Black,PESQUISOU,2026-01-12
314,Previdencia,CONTRATOU,2026-03-25
314,Previdencia,CONTRATOU,2025-07-29
314,Consorcio Carro,PESQUISOU,2025-10-30
314,Previdencia,CONTRATOU,2025-04-30
315,Seguro Empresarial,CONTRATOU,2026-03-21
315,Seguro Empresarial,CONTRATOU,2025-06-15
316,Emprestimo Pessoal,CONTRATOU,2026-01-24
317,Consorcio Carro,PESQUISOU,2025-12-26
317,Cartao Black,CONTRATOU,2026-03-12
317,Seguro de Vida,CONTRATOU,2025-08-03
318,Seguro de Vida,PESQUISOU,2026-01-19
319,Consorcio Trator,CONTRATOU,2025-06-18
319,Consorcio Trator,PESQUISOU,2025-05-29
319,Consorcio Trator,PESQUISOU,2025-12-17
320,Previdencia,PESQUISOU,2025-09-15
320,Previdencia,CONTRATOU,2025-05-29
320,Cartao Black,PESQUISOU,2025-12-08
320,Emprestimo Pessoal,CONTRATOU,2025-10-06
320,Cartao Black,CONTRATOU,2025-08-21
321,Previdencia,CONTRATOU,2025-04-24
322,Seguro de Vida,CONTRATOU,2026-01-14
322,Previdencia,PESQUISOU,2025-05-29
322,Emprestimo Pessoal,CONTRATOU,2025-07-03
322,Cartao Black,CONTRATOU,2025-11-03
323,Previdencia,CONTRATOU,2025-04-19
323,Previdencia,CONTRATOU,2026-01-08
323,Emprestimo Pessoal,CONTRATOU,2026-03-12
324,Seguro de Vida,CONTRATOU,2025-06-26
324,Cartao Black,CONTRATOU,2025-12-12
324,Previdencia,CONTRATOU,2025-05-09
325,Emprestimo Pessoal,CONTRATOU,2025-04-20
325,Seguro de Vida,PESQUISOU,2026-01-02
326,Custeio Agricola,PESQUISOU,2025-12-06
326,CPR,CONTRATOU,2025-11-09
326,Custeio Agricola,CONTRATOU,2025-06-01
326,Seguro Safra,CONTRATOU,2025-04-21
326,Consorcio Trator,PESQUISOU,2026-02-22
327,Consorcio Carro,CONTRATOU,2025-08-07
328,CPR,CONTRATOU,2025-04-26
328,Seguro Safra,PESQUISOU,2026-01-24
328,Consorcio Trator,PESQUISOU,2026-01-20
328,Custeio Agricola,CONTRATOU,2025-05-31
328,Seguro Safra,CONTRATOU,2025-08-24
329,Custeio Agricola,PESQUISOU,2025-07-09
329,Seguro Safra,CONTRATOU,2025-10-17
329,Seguro Safra,CONTRATOU,2025-06-25
330,Previdencia,CONTRATOU,2025-10-22
330,Cartao Black,CONTRATOU,2026-03-05
330,Emprestimo Pessoal,CONTRATOU,2025-05-06
330,Seguro de Vida,PESQUISOU,2025-09-02
331,Previdencia,CONTRATOU,2026-03-29
331,Previdencia,PESQUISOU,2025-06-02
332,Cartao Black,PESQUISOU,2025-05-13
333,Consorcio Trator,PESQUISOU,2026-02-20
334,Maquininha,PESQUISOU,2025-12-29
334,Seguro Empresarial,CONTRATOU,2026-01-28
334,Giro Caixa,PESQUISOU,2025-11-11
334,Giro Caixa,PESQUISOU,2025-10-17
334,Antecipacao de Recebiveis,PESQUISOU,2025-04-21
335,Cartao Black,CONTRATOU,2025-12-31
335,Previdencia,CONTRATOU,2025-09-08
335,Seguro de Vida,PESQUISOU,2025-07-06
335,Consorcio Carro,CONTRATOU,2025-05-18
335,Consorcio Carro,PESQUISOU,2025-11-22
336,Seguro de Vida,CONTRATOU,2025-09-08
336,Cartao Black,CONTRATOU,2025-09-14
336,Consorcio Carro,CONTRATOU,2026-01-21
336,Emprestimo Pessoal,CONTRATOU,2025-08-09
337,Cartao Black,PESQUISOU,2026-04-13
337,Seguro de Vida,CONTRATOU,2025-09-27
338,Cartao Black,PESQUISOU,2025-07-07
338,Consorcio Carro,CONTRATOU,2026-02-18
338,Emprestimo Pessoal,PESQUISOU,2025-12-04
339,Emprestimo Pessoal,CONTRATOU,2026-03-25
339,Previdencia,CONTRATOU,2026-02-06
339,Emprestimo Pessoal,PESQUISOU,2025-10-15
340,Custeio Agricola,CONTRATOU,2025-05-01
341,CPR,PESQUISOU,2025-08-18
341,Custeio Agricola,PESQUISOU,2025-12-20
341,CPR,PESQUISOU,2025-11-24
341,Custeio Agricola,CONTRATOU,2026-04-06
342,Antecipacao de Recebiveis,PESQUISOU,2025-08-19
343,Emprestimo Pessoal,CONTRATOU,2026-02-06
343,Cartao Black,CONTRATOU,2025-12-05
344,Consorcio Carro,PESQUISOU,2025-11-26
344,Cartao Black,CONTRATOU,2025-12-08
344,Cartao Black,CONTRATOU,2025-07-23
344,Consorcio Carro,CONTRATOU,2025-08-02
344,Emprestimo Pessoal,PESQUISOU,2025-10-23
345,Giro Caixa,CONTRATOU,2026-03-19
345,Antecipacao de Recebiveis,CONTRATOU,2026-02-24
345,Antecipacao de Recebiveis,PESQUISOU,2025-07-20
345,Maquininha,CONTRATOU,2026-01-20
345,Maquininha,CONTRATOU,2026-03-15
346,Consorcio Carro,CONTRATOU,2025-06-21
346,Seguro de Vida,CONTRATOU,2025-04-30
346,Consorcio Carro,CONTRATOU,2025-08-30
347,Seguro de Vida,PESQUISOU,2025-08-21
347,Cartao Black,CONTRATOU,2025-11-26
348,Seguro de Vida,CONTRATOU,2025-06-15
348,Previdencia,CONTRATOU,2025-09-04
349,Custeio Agricola,PESQUISOU,2026-03-29
349,CPR,CONTRATOU,2025-08-26
349,CPR,CONTRATOU,2025-11-04
349,Consorcio Trator,CONTRATOU,2026-02-04
350,Seguro de Vida,CONTRATOU,2026-01-28
350,Previdencia,PESQUISOU,2026-03-11
350,Cartao Black,CONTRATOU,2025-06-25
350,Seguro de Vida,CONTRATOU,2026-03-14
351,Seguro de Vida,CONTRATOU,2025-06-23
351,Consorcio Carro,PESQUISOU,2025-07-28
351,Seguro de Vida,PESQUISOU,2025-05-08
351,Previdencia,CONTRATOU,2026-01-31
351,Cartao Black,CONTRATOU,2025-10-31
352,Cartao Black,CONTRATOU,2025-12-07
353,Maquininha,CONTRATOU,2025-04-26
353,Antecipacao de Recebiveis,CONTRATOU,2025-08-27
353,Giro Caixa,PESQUISOU,2025-04-16
353,Maquininha,CONTRATOU,2026-01-26
354,Maquininha,CONTRATOU,2025-09-10
354,Giro Caixa,CONTRATOU,2026-02-17
354,Seguro Empresarial,PESQUISOU,2025-12-04
354,Maquininha,PESQUISOU,2025-10-24
354,Giro Caixa,CONTRATOU,2025-10-04
355,Maquininha,CONTRATOU,2025-11-01
355,Antecipacao de Recebiveis,CONTRATOU,2025-10-18
355,Maquininha,CONTRATOU,2025-07-26
356,Previdencia,CONTRATOU,2025-05-04
356,Consorcio Carro,CONTRATOU,2025-09-08
356,Consorcio Carro,PESQUISOU,2025-06-25
357,Consorcio Carro,CONTRATOU,2025-09-02
357,Emprestimo Pessoal,CONTRATOU,2025-08-11
357,Seguro de Vida,PESQUISOU,2025-11-09
357,Emprestimo Pessoal,CONTRATOU,2025-10-13
357,Emprestimo Pessoal,CONTRATOU,2026-03-30
358,Seguro de Vida,CONTRATOU,2025-08-17
358,Seguro de Vida,PESQUISOU,2025-08-28
358,Cartao Black,PESQUISOU,2025-11-19
358,Seguro de Vida,CONTRATOU,2025-07-30
359,Consorcio Carro,CONTRATOU,2026-02-25
360,Giro Caixa,CONTRATOU,2026-03-14
360,Antecipacao de Recebiveis,PESQUISOU,2025-06-27
360,Seguro Empresarial,CONTRATOU,2025-12-29
360,Antecipacao de Recebiveis,CONTRATOU,2026-01-18
361,Previdencia,PESQUISOU,2025-09-27
